Code;Libellé;Population au dernier recensement 2021;Médiane du revenu disponible par UC 2020;Part des 60-74 ans 2021;Part des moins de 15 ans 2021;Part des 15-29 ans 2021;Part des 30-44 ans 2021;Part des 45-59 ans 2021;Nombre d'équipements sportifs 2023;Taux d'équipements sportifs pour 1 000 habitants 2023;Nombre grandes surfaces 2023;Nombre de supérettes et épieries;Nombre boulangeries et patisseries;Nombre écoles primaires maternelles élémentaires;Nombre de collèges;Nombre de lycées;Nombre de médecins généralistes;Nombre de dentistes;Nombre de pharmacies
24351;Ribagnac;323;20830;23.9;16.8;10.2;18.4;22.7;2;6.4;0;0;0;0;0;0;1;0;0
24352;Ribérac;3828;19820;23;12.7;12.5;12.3;20.1;24;6.3;4;4;7;3;2;2;4;2;1
24353;La Rochebeaucourt-et-Argentine;331;19620;26;9.5;13.9;15.7;18.9;1;3;0;0;1;0;0;0;0;0;0
24354;La Roche-Chalais;3018;19060;23.1;15.5;13;14.6;19.7;14;4.7;2;0;3;3;1;0;3;1;1
24355;La Roque-Gageac;430;23830;30.6;9.2;8.7;14.2;22.1;2;4.7;0;3;0;0;0;0;0;0;0
24356;Rouffignac-Saint-Cernin-de-Reilhac;1641;19550;27.5;12.4;9.8;12.7;21;8;4.9;2;2;2;1;0;0;1;1;1
24357;Rouffignac-de-Sigoulès;309;22280;23.9;12.9;12;18.6;19.9;3;10.1;0;0;0;0;0;0;0;0;0
24359;Sadillac;109;N/A - résultat non disponible;13.7;19.5;15.7;14.7;21.5;1;8.6;0;0;0;0;0;0;0;0;0
24360;Sagelat;316;19960;23.1;10.4;13.1;14.3;25.9;2;6.3;0;0;0;1;0;0;0;0;0
24361;Saint-Agne;449;22060;16.7;14.4;15.5;17.9;23.7;0;0;0;0;0;1;0;0;0;0;0
24362;Val de Louyre et Caudeau;1590;20580;25.6;12.4;11.2;13.6;22.4;6;3.8;0;1;2;2;0;0;2;2;1
24364;Coly-Saint-Amand;608;21020;19.6;16.2;12.4;15.2;24.2;2;3.4;0;1;0;1;0;0;0;0;0
24365;Saint-Amand-de-Vergt;248;23070;12.7;18.5;12.7;20.5;22.7;2;8.2;0;0;1;0;0;0;0;0;0
24366;Saint-André-d'Allas;875;22320;18.8;17.4;12;16.8;23.7;3;3.5;0;0;1;1;0;0;0;0;0
24367;Saint-André-de-Double;175;18740;30.9;9.3;8.6;17.9;22.2;0;0;0;0;0;0;0;0;0;0;0
24370;Saint-Antoine-de-Breuilh;1844;19930;23;16.5;13.1;14.5;19.7;8;4.3;0;0;0;2;1;0;0;0;1
24371;Saint-Aquilin;470;20200;23.6;15.6;13.2;16.1;22.7;1;2.2;0;0;1;1;0;0;0;0;0
24372;Saint-Astier;5320;21380;21.5;14.7;12.1;14.9;19.6;21;3.9;3;0;4;3;1;0;7;6;1
24373;Saint-Aubin-de-Cadelech;347;19960;29.5;13.6;8.7;12.5;23.4;0;0;0;0;0;0;0;0;0;0;0
24374;Saint-Aubin-de-Lanquais;357;22680;18.6;18.4;12.5;22.1;20.6;1;2.8;0;0;0;0;0;0;0;0;0
24375;Saint-Aubin-de-Nabirat;154;22090;19.2;14.4;6.2;22.6;22.6;0;0;0;0;0;0;0;0;0;0;0
24376;Saint Aulaye-Puymangou;1414;20640;25.6;11.1;8.6;10.3;20.7;11;7.7;2;1;2;2;1;0;1;0;1
24377;Saint-Avit-de-Vialard;153;22170;20.6;12.6;16.5;13.2;27.1;7;45.2;0;0;0;0;0;0;0;0;0
24378;Saint-Avit-Rivière;84;N/A - résultat non disponible;26.5;11.9;9.5;18;19.2;0;0;0;0;0;0;0;0;0;0;0
24379;Saint-Avit-Sénieur;409;19990;28.1;11.8;8.6;9.9;27.8;1;2.4;0;0;0;1;0;0;0;0;0
24380;Saint-Barthélemy-de-Bellegarde;504;20910;21.5;18.6;11.4;16.4;23.7;2;4;0;0;1;1;0;0;0;0;0
24381;Saint-Barthélemy-de-Bussière;212;17220;27.9;7.5;9.1;13.4;23.8;1;4.7;0;0;1;0;0;0;0;0;0
24382;Saint-Capraise-de-Lalinde;524;19550;22.8;15.2;13.3;16.6;18.3;2;3.8;0;0;1;1;0;0;0;0;0
24383;Saint-Capraise-d'Eymet;166;19010;21.2;14.3;18.1;10.6;21.2;0;0;0;1;0;0;0;0;0;0;0
24384;Saint-Cassien;34;N/A - résultat non disponible;40.6;15.6;0;12.6;15.6;0;0;0;0;0;0;0;0;0;0;0
24385;Saint-Cernin-de-Labarde;224;21630;26.5;14;9.6;17.2;18.7;0;0;0;0;0;0;0;0;0;0;0
24386;Saint-Cernin-de-l'Herm;200;18410;23.5;11;10;13.7;27.6;1;4.9;0;0;0;0;0;0;0;0;0
24388;Saint-Chamassy;493;20890;29.7;10.4;9;13.3;22.8;5;10.2;0;0;0;1;0;0;0;0;0
24390;Saint-Crépin-d'Auberoche;332;21310;21.8;21.4;10.6;19.2;17.7;2;6;0;0;1;0;0;0;0;0;0
24392;Saint-Crépin-et-Carlucet;528;20690;25.6;14.6;9.7;17.5;23.4;11;21;0;0;1;1;0;0;0;0;0
24393;Sainte-Croix;87;N/A - résultat non disponible;39.8;6.9;6.9;12.5;22.8;0;0;0;0;0;0;0;0;0;0;0
24394;Sainte-Croix-de-Mareuil;148;20120;25;15.9;16.6;12.5;18.8;1;6.6;0;0;0;0;0;0;0;0;0
24395;Saint-Cybranet;363;20190;27.1;12.6;11.6;15.5;22;3;8.2;0;1;0;1;0;0;1;0;0
24396;Saint-Cyprien;1551;18490;26.8;10.4;12.9;12.5;20.5;10;6.5;3;2;5;2;1;0;3;1;1
24397;Saint-Cyr-les-Champagnes;280;20190;30.4;12.2;12.2;13.8;19;2;7.8;0;0;0;0;0;0;0;0;0
24398;Saint-Estèphe;589;19450;29;11.5;9.1;11.7;21.5;5;8.4;0;0;2;1;0;0;0;0;0
24399;Saint-Étienne-de-Puycorbier;108;19020;29.7;8.1;12.6;11.7;21.7;0;0;0;0;0;0;0;0;0;0;0
24401;Sainte-Eulalie-d'Ans;297;19200;34.4;14.7;5.7;12.5;18.5;2;6.7;0;0;1;1;0;0;0;0;0
24403;Saint-Félix-de-Bourdeilles;68;N/A - résultat non disponible;23.7;13.8;19.4;15.3;18.1;0;0;0;0;0;0;0;0;0;0;0
24404;Saint-Félix-de-Reillac-et-Mortemart;177;19040;29.2;9;14.6;11.9;22.4;1;5.6;0;0;0;0;0;0;0;0;0
24405;Saint-Félix-de-Villadeix;323;20680;25.9;13.5;9.7;16.6;21.5;3;9.1;0;0;0;1;0;0;0;0;0
24406;Sainte-Foy-de-Belvès;140;N/A - résultat non disponible;30.9;5.9;10.7;29.5;15.1;0;0;0;0;0;0;0;0;0;0;0
24407;Sainte-Foy-de-Longas;242;20720;25.3;12.6;9.6;10.4;26.2;1;4.1;0;0;0;0;0;0;0;0;0
24408;Saint-Front-d'Alemps;255;22240;19.4;17.6;10.5;16;25;1;3.9;0;0;0;0;0;0;0;0;0
24409;Saint-Front-de-Pradoux;1168;21200;24.9;14;11.3;14.6;19.5;6;5.1;0;1;1;1;0;0;0;0;0
24410;Saint-Front-la-Rivière;497;20790;30.2;12.2;9.2;9.9;22.2;3;6;0;0;0;1;0;0;0;0;0
24411;Saint-Front-sur-Nizonne;164;22190;25.1;15.4;14.9;10.2;27.4;1;6.2;0;0;0;0;0;0;0;0;0
24412;Saint-Geniès;902;21200;20.1;13.8;14.6;15.7;24.3;6;6.6;0;1;0;1;0;0;1;0;0
24413;Saint-Georges-Blancaneix;286;20970;18.2;22;14.4;21;17.4;0;0;0;0;0;0;0;0;0;0;0
24414;Saint-Georges-de-Montclard;276;19380;25.4;16.4;11.2;19;19.5;0;0;0;1;1;1;0;0;1;0;0
24415;Saint-Géraud-de-Corps;222;19890;28.5;15.5;12.5;12.6;22.2;2;8.4;0;0;0;0;0;0;0;0;0
24416;Saint-Germain-de-Belvès;173;21690;36.1;8.9;7.2;17.2;18.4;1;5.9;0;0;0;0;0;0;0;0;0
24417;Saint-Germain-des-Prés;462;20270;25.8;11;6.9;14.8;24.2;3;6.4;0;0;1;1;0;0;0;0;0
24418;Saint-Germain-du-Salembre;920;21410;25.3;13.9;12.4;15.4;20.4;3;3.2;0;0;0;1;0;0;0;0;0
24419;Saint-Germain-et-Mons;876;22960;21;18.6;10.5;17;24.7;4;4.6;0;0;0;1;0;0;0;0;0
24420;Saint-Géry;247;19550;23.3;18.5;7.3;22.4;17.9;1;4;0;0;0;0;0;0;0;0;0
24421;Saint-Geyrac;193;20010;25.9;10.2;12.2;12.2;26.9;0;0;0;0;0;0;0;0;0;0;0
24422;Saint-Hilaire-d'Estissac;122;21900;40.3;14.9;5.3;12.3;16.7;0;0;0;0;0;0;0;0;0;0;0
24423;Saint-Julien-Innocence-Eulalie;311;19060;24.7;18.6;6.3;20.3;17.8;1;3.2;0;0;0;0;0;0;0;0;0
24424;Saint-Jean-d'Ataux;135;20040;31.6;9.9;8.3;9.9;25.6;0;0;0;0;0;0;0;0;0;0;0
24425;Saint-Jean-de-Côle;366;21530;33.9;12.2;8.2;15.3;18.7;2;5.4;0;1;0;1;0;0;1;0;1
24426;Saint-Jean-d'Estissac;160;21330;31.1;12.4;8.8;13.1;20.4;0;0;0;0;0;0;0;0;0;0;0
24428;Saint-Jory-de-Chalais;562;17750;28;13.1;10.6;14;21.4;3;5.2;1;2;1;1;0;0;0;0;0
24429;Saint-Jory-las-Bloux;239;21240;29.5;18;7.3;16.6;19.4;1;4.2;0;0;0;0;0;0;0;0;0
24432;Saint-Julien-de-Lampon;650;21770;32.9;11.4;8.8;12.9;17;4;6.2;0;1;2;1;0;0;1;1;1
24434;Saint-Just;147;17520;22.7;11.4;14.9;11.4;19.2;0;0;0;0;0;0;0;0;0;0;0
24436;Saint-Laurent-des-Hommes;1031;21520;23.6;14.4;11.4;13.7;24.3;5;4.9;0;0;1;1;0;0;0;0;0
24437;Saint-Laurent-des-Vignes;1001;21450;25.1;17.3;10.9;16.3;21.3;5;5.1;0;0;1;1;0;0;0;0;0
24438;Saint-Laurent-la-Vallée;234;17740;25.8;13.3;6.1;13.6;21;1;4.2;0;0;0;0;0;0;2;0;0
24441;Saint-Léon-d'Issigeac;145;22930;37.8;13.4;9.7;12.6;14.8;0;0;0;1;0;0;0;0;0;0;0
24442;Saint-Léon-sur-l'Isle;2051;20740;22.3;16.6;12.4;15.1;19;10;4.9;0;0;1;2;0;0;0;0;1
24443;Saint-Léon-sur-Vézère;426;18010;29.4;11.9;10;16.5;22.5;3;7.1;0;1;0;1;0;0;0;0;0
24444;Saint-Louis-en-l'Isle;305;21160;18.1;19;12.5;18.7;20.1;1;3.3;0;0;0;1;0;0;0;0;0
24445;Saint-Marcel-du-Périgord;141;20480;32.6;9;11.1;11.1;24.3;0;0;0;0;0;0;0;0;0;0;0
24446;Saint-Marcory;52;N/A - résultat non disponible;19.2;17.5;8.7;15.6;24.6;0;0;0;0;0;0;0;0;0;0;0
24448;Saint-Martial-d'Albarède;480;21870;30.1;14.1;9.4;15.6;18.4;1;2.1;1;0;0;0;0;0;0;0;0
24449;Saint-Martial-d'Artenset;943;21350;28.9;9.5;11.1;11.7;26;4;4.2;0;0;1;1;0;0;0;0;0
24450;Saint-Martial-de-Nabirat;570;21590;28;9;10.2;10.9;21.4;3;5.3;0;0;1;1;0;0;0;0;0
24451;Saint-Martial-de-Valette;800;21280;25.6;12.7;9.7;17.5;21.5;4;5;0;0;0;1;0;0;0;0;0
24452;Saint-Martial-Viveyrol;185;18830;32.8;9.1;5.4;13;24.7;1;5.4;0;0;0;0;0;0;0;0;0
24453;Saint-Martin-de-Fressengeas;362;21220;30.4;12.8;8.9;14.4;18.8;0;0;0;1;1;1;0;0;0;0;0
24454;Saint-Martin-de-Gurson;645;19020;20;14.4;11.1;17.5;26.6;4;6.1;0;1;2;1;0;0;0;0;0
24455;Saint-Martin-de-Ribérac;734;20120;26.1;14.3;10.9;16;21.1;1;1.4;0;0;0;1;0;0;0;0;0
24456;Saint-Martin-des-Combes;200;22250;20.7;12.8;9.4;18.2;26.6;0;0;0;0;0;0;0;0;0;0;0
24457;Saint-Martin-l'Astier;140;20410;25.4;12.4;15.9;13.7;24.6;0;0;0;0;0;0;0;0;0;0;0
24458;Saint-Martin-le-Pin;268;20880;27;11;8.7;17.7;20.4;0;0;0;0;0;0;0;0;0;0;0
24459;Saint-Mayme-de-Péreyrol;284;22080;22.2;15;10.1;17.5;23.2;0;0;0;0;1;1;0;0;0;0;0
24460;Saint-Méard-de-Drône;494;19560;23.8;17;12.2;15.5;20.1;6;12;0;0;1;0;0;0;0;0;0
24461;Saint-Méard-de-Gurçon;808;19990;24.7;15.7;13.1;14.6;20.1;6;7.4;0;1;1;1;0;0;1;0;1
24462;Saint-Médard-de-Mussidan;1648;20790;23.1;12.7;9.4;12.5;20.6;4;2.4;5;0;0;2;0;0;0;0;0
24463;Saint-Médard-d'Excideuil;544;21950;29.7;10.1;9.2;12;24.7;1;1.8;0;0;0;0;0;0;0;0;0
24464;Saint-Mesmin;325;18500;30.9;10.3;9.2;11.4;23.7;0;0;0;0;0;0;0;0;0;0;0
24465;Saint-Michel-de-Double;231;19060;26.3;10.9;7.7;18.7;23.3;1;4.3;0;0;0;1;0;0;0;0;0
24466;Saint-Michel-de-Montaigne;322;19870;25.5;10.3;14.8;16.7;25.3;0;0;0;0;0;1;0;0;0;0;0
24468;Saint-Michel-de-Villadeix;299;21050;17.6;12.8;12.5;16.6;25.8;2;6.7;0;0;1;0;0;0;0;0;0
24470;Sainte-Mondane;287;20560;23.3;14.3;10;19.6;21.9;0;0;0;0;0;1;0;0;0;0;0
24471;Sainte-Nathalène;638;21460;21.4;16.1;13;20.8;22.2;3;4.8;0;0;1;1;0;0;0;0;0
24472;Saint-Nexans;993;22420;21;15.6;12.7;16.1;24.4;1;1;0;1;0;1;0;0;0;0;0
24473;Sainte-Orse;352;18990;28.8;10.5;8.1;10.4;26;1;2.8;0;0;0;1;0;0;0;0;0
24474;Saint-Pancrace;154;21650;19;17.1;14.5;17.7;23.4;0;0;0;0;0;0;0;0;0;0;0
24476;Saint-Pantaly-d'Excideuil;159;21620;13.8;16.4;10.7;12.6;35.2;0;0;0;0;0;0;0;0;0;0;0
24477;Saint-Pardoux-de-Drône;192;21610;28.8;16.2;6.2;14.7;23.6;0;0;0;0;0;1;0;0;0;0;0
24478;Saint-Pardoux-et-Vielvic;189;20740;24.6;14.7;17.3;13.6;21.4;3;15.6;0;0;0;0;0;0;0;0;0
24479;Saint-Pardoux-la-Rivière;1169;19510;24.8;10.9;10.2;13.7;17.6;6;5.1;2;1;1;1;0;0;4;1;1
24480;Saint-Paul-de-Serre;323;23850;19;19.8;8.4;25;21.1;1;3.2;0;0;0;1;0;0;0;0;0
24481;Saint-Paul-la-Roche;523;19010;32.6;11;9.8;14.1;18.5;1;1.9;0;0;1;1;0;0;0;0;0
24482;Saint-Paul-Lizonne;279;19460;29.9;9.8;8.9;11.4;27.1;2;7.2;0;0;0;0;0;0;0;0;0
24483;Saint-Perdoux;143;19630;28.9;11.9;6.3;14.1;23.2;0;0;0;0;1;0;0;0;0;0;0
24484;Saint-Pierre-de-Chignac;917;22380;16;18.8;12.6;19.4;19.6;3;3.4;0;1;1;1;0;0;1;1;1
24485;Saint-Pierre-de-Côle;424;20210;29.1;9.1;14.7;13.3;23.1;2;4.8;0;1;1;1;0;0;0;0;0
24486;Saint-Pierre-de-Frugie;444;20290;24.1;14.7;6.4;15.9;21.6;3;7.4;0;0;0;1;0;0;0;0;0
24487;Saint-Pierre-d'Eyraud;1808;20080;20.7;17.6;12.1;18.2;20.9;4;2.2;0;0;1;1;0;0;0;0;0
24488;Saint-Pompon;353;18340;31.4;5.6;9;13;18.8;0;0;0;0;1;1;0;0;0;0;1
24489;Saint-Priest-les-Fougères;371;18320;31.8;9.3;9.4;12.8;20.6;2;5.3;0;0;2;0;0;0;0;0;0
24490;Saint Privat en Périgord;1120;20020;31.6;9.8;8.4;10.2;21.2;3;2.7;1;1;0;1;0;0;1;0;0
24491;Saint-Rabier;583;20770;23.1;16.9;10.2;17.6;20.1;4;6.9;0;0;1;1;0;0;0;0;0
24492;Sainte-Radegonde;71;N/A - résultat non disponible;27.6;15.8;2.7;26.3;17;0;0;0;0;0;0;0;0;0;0;0
24493;Saint-Raphaël;93;N/A - résultat non disponible;24.7;12.9;7.5;15.1;19.4;0;0;0;0;0;0;0;0;0;0;0
24494;Saint-Rémy;502;21130;24.2;12.9;14.7;11.7;25.2;0;0;0;0;0;1;0;0;0;0;0
24495;Saint-Romain-de-Monpazier;112;N/A - résultat non disponible;26;17.4;6.7;23.1;19.2;0;0;0;0;0;0;0;0;0;0;0
24496;Saint-Romain-et-Saint-Clément;328;21990;21.7;14.1;9;16.2;27.4;1;3;0;0;0;0;0;0;0;0;0
24498;Saint-Saud-Lacoussière;821;20080;32.3;7.6;8.8;10.5;22.4;7;8.5;0;1;1;1;0;0;0;0;1
24499;Saint-Sauveur;859;23900;22.5;15.9;12.4;15.9;23.4;4;4.6;0;0;1;1;0;0;0;0;0
24500;Saint-Sauveur-Lalande;148;19690;22;16.5;10.9;13;19.9;0;0;0;0;0;0;0;0;0;0;0
24501;Saint-Seurin-de-Prats;472;19730;28.4;12.9;10.6;13.6;20.1;1;2.1;0;0;0;1;0;0;0;0;0
24502;Saint-Séverin-d'Estissac;90;N/A - résultat non disponible;30;18.9;7.8;21.1;13.3;0;0;0;0;0;0;0;0;0;0;0
24504;Saint-Sulpice-de-Roumagnac;286;20750;25.7;18.2;6.4;20.7;16;0;0;0;0;0;1;0;0;0;0;0
24505;Saint-Sulpice-d'Excideuil;359;19960;28.2;11.3;8.1;16;20.8;0;0;0;1;0;1;0;0;0;0;0
24507;Sainte-Trie;112;21360;29.1;7.3;9.1;7.2;31.8;0;0;0;0;0;0;0;0;0;0;0
24508;Saint-Victor;211;22560;31.4;9.2;10.6;12.1;21.9;0;0;0;0;0;0;0;0;0;0;0
24509;Saint-Vincent-de-Connezac;669;19190;22.2;17.9;14.7;17.3;18.4;2;3;0;1;1;1;0;0;0;0;0
24510;Saint-Vincent-de-Cosse;376;19420;26.1;12;12.9;13.9;22.8;2;5.4;0;0;0;0;0;0;0;0;0
24511;Saint-Vincent-Jalmoutiers;238;19010;28.6;14.5;10.7;15.9;17.5;1;3.9;0;0;0;0;0;0;0;0;0
24512;Saint-Vincent-le-Paluel;293;24060;25.5;13.1;9.4;15.7;30;0;0;0;1;0;0;0;0;0;0;0
24513;Saint-Vincent-sur-l'Isle;311;22690;24.9;16.4;10.8;16.2;22.8;0;0;0;0;0;0;0;0;0;0;0
24514;Saint-Vivien;241;19700;26;14.2;10.1;15.6;19.9;2;8.3;0;0;0;0;0;0;0;0;0
24515;Salagnac;721;20320;12.1;5.6;19;24.9;32.5;9;12.4;0;1;0;0;0;0;0;0;0
24516;Salignac-Eyvigues;1185;20930;26.8;11.5;10.6;13.4;17.7;7;5.9;1;1;2;1;0;1;2;1;1
24517;Salles-de-Belvès;76;N/A - résultat non disponible;19.2;15.1;8.2;15;28.8;0;0;0;0;0;0;0;0;0;0;0
24518;Salon;290;21060;15.6;19;9.9;18.4;23.9;0;0;0;0;0;0;0;0;0;0;0
24519;Sarlande;427;18550;25.9;11.7;10.9;17.3;20.8;1;2.3;0;0;0;1;0;0;0;0;0
24520;Sarlat-la-Canéda;8812;20710;23.8;11.9;12.3;14.1;22.8;41;4.7;6;12;16;7;2;3;10;7;5
24521;Sarliac-sur-l'Isle;1037;21640;21.1;16.3;14.2;17.5;21.7;5;4.8;0;1;1;1;0;0;1;0;1
24522;Sarrazac;360;19450;32.8;6.8;9.1;9.1;23.3;2;5.5;0;0;0;1;0;0;0;0;0
24523;Saussignac;418;20810;22.7;13.1;12.4;13.7;25;1;2.4;0;0;0;1;0;0;0;0;0
24524;Savignac-de-Miremont;176;21090;31.1;13.2;9.3;14.4;21.2;0;0;0;0;0;0;0;0;0;0;0
24525;Savignac-de-Nontron;199;20560;31.3;11;12.6;16.7;16.2;0;0;0;1;0;0;0;0;0;0;0
24526;Savignac-Lédrier;715;19850;30.6;10.8;9.2;14;21;3;4.2;1;0;0;0;0;0;0;0;0
24527;Savignac-les-Églises;950;21140;20.2;13.5;20.8;15.6;20.4;3;3.2;0;1;0;1;0;0;1;0;1
24528;Sceau-Saint-Angel;128;18050;17.6;16.7;12.8;18.4;21.6;0;0;0;0;0;0;0;0;0;0;0
24529;Segonzac;202;21860;22.5;17;11;13.5;25;3;15;0;0;0;1;0;0;0;0;0
24531;Sergeac;213;18790;31.5;12.7;7.4;16.9;19.5;2;9.4;0;0;0;0;0;0;0;0;0
24532;Serres-et-Montguyard;243;19700;27.3;17.7;8.9;15.4;21;0;0;0;0;0;0;0;0;0;0;0
24533;Servanches;78;N/A - résultat non disponible;27.2;11.2;9.9;9.9;25.9;0;0;0;0;0;0;0;0;0;0;0
24534;Sigoulès-et-Flaugeac;1221;20360;23.1;13.6;13.3;15;19.3;8;6.7;1;0;1;1;1;1;1;3;1
24535;Simeyrols;254;21440;26.7;14.7;11.1;11.1;26.6;0;0;0;0;0;0;0;0;0;0;0
24536;Singleyrac;313;20260;17.7;21.2;14.8;19;19.9;6;19.3;0;0;1;1;0;0;0;0;0
24537;Siorac-de-Ribérac;254;23020;31.2;11.9;8.8;12;18.5;1;4;0;0;0;0;0;0;0;0;0
24538;Siorac-en-Périgord;1067;18720;24.9;14.4;13.4;14.1;18.5;5;4.7;1;0;2;1;0;0;0;1;1
24540;Sorges et Ligueux en Périgord;1612;22400;23.8;16;10.8;16.6;22.2;12;7.5;1;1;1;1;0;0;1;1;1
24541;Soudat;97;N/A - résultat non disponible;24.5;18.7;7;11.9;21.6;0;0;0;0;0;0;0;0;0;0;0
24542;Soulaures;72;N/A - résultat non disponible;12.1;6.7;9.4;21.5;31.1;0;0;0;0;0;0;0;0;0;0;0
24543;Sourzac;1118;21100;23.6;14.1;10.1;15.6;22.4;2;1.8;0;0;0;1;0;0;0;0;0
24544;Tamniès;399;21440;29.3;14.9;7.4;19.2;20.6;6;15.3;0;0;1;1;0;0;0;0;0
24545;Teillots;99;16070;28;9.1;5.1;9.1;22.9;0;0;0;0;0;0;0;0;0;0;0
24546;Temple-Laguyon;35;N/A - résultat non disponible;38.6;10.9;5.7;10.9;27.7;0;0;0;0;0;0;0;0;0;0;0
24547;Terrasson-Lavilledieu;6261;18660;20;15.3;14.6;15;20.4;33;5.3;8;2;4;4;1;1;8;8;3
24548;Teyjat;277;17740;34.8;8.6;11.1;11;21.6;1;3.6;0;0;0;0;0;0;0;0;0
24549;Thénac;462;20430;15;10.3;14.3;25.6;27.6;0;0;0;0;0;0;0;0;0;0;0
24550;Thenon;1257;19590;23.8;14.7;11.5;13;19.6;9;7.2;2;1;2;1;1;0;3;0;1
24551;Thiviers;2865;19750;21.3;11.9;15.6;12;19.4;12;4.2;2;5;5;2;1;2;4;4;2
24552;Thonac;262;20570;22.9;11.8;9.3;14.1;25.8;0;0;0;1;0;1;0;0;0;0;0
24553;Tocane-Saint-Apre;1745;20480;21.7;14.4;9.7;17.3;20;9;5.2;1;1;3;2;1;0;1;0;1
24554;La Tour-Blanche-Cercles;555;20080;30.7;6.4;6.4;10.9;17.8;1;1.8;0;1;2;1;0;0;1;1;1
24555;Tourtoirac;636;20160;31.9;10.7;9.2;12.8;18.3;3;4.7;0;1;1;1;0;0;2;0;0
24557;Trélissac;7268;23000;22;15;14.7;16;18;29;4;7;3;7;5;0;0;8;5;3
24558;Trémolat;626;19460;35;12.5;10.2;9.8;17.9;8;12.7;1;0;1;1;0;0;0;0;0
24559;Tursac;332;19580;30;11.2;9.1;11.8;24.2;0;0;0;0;0;1;0;0;0;0;0
24560;Urval;113;20550;18.1;12.9;7.8;12;27.6;2;17.5;0;0;1;0;0;0;0;0;0
24562;Vallereuil;266;22810;22.5;13.8;10.7;15.2;23;0;0;0;0;0;0;0;0;0;0;0
24563;Valojoulx;284;20650;28.5;13;6.2;17;23.5;1;3.6;0;0;0;0;0;0;0;0;0
24564;Vanxains;689;20110;28.5;13.1;12.8;11.9;22.8;7;10.1;0;0;1;1;0;1;0;0;0
24565;Varaignes;362;18970;27.6;11;8.4;12.8;25.4;2;5.4;0;0;1;1;0;0;0;0;0
24566;Varennes;462;22380;22;14.3;14.4;14.4;21;1;2.2;0;0;0;1;0;0;0;0;0
24567;Vaunac;245;22820;26.9;10.2;9.2;12.8;24.7;0;0;0;0;0;0;0;0;0;0;0
24568;Vélines;1052;19330;20.7;18.5;12.1;17;19.6;7;6.6;1;0;1;1;1;0;3;0;1
24569;Vendoire;132;19110;30.3;12.6;10.4;14.8;22.2;1;7.8;0;0;0;0;0;0;0;0;0
24570;Verdon;37;N/A - résultat non disponible;30.5;4.9;2.4;12.7;20.3;0;0;0;0;0;0;0;0;0;0;0
24571;Vergt;1731;19610;20.8;15.8;13.4;16.9;19.4;7;4.1;2;1;5;2;1;0;5;2;3
24572;Vergt-de-Biron;189;17750;29.3;13.1;6.8;12.1;23;1;5.3;0;0;1;0;0;0;0;0;0
24573;Verteillac;549;20460;31.6;9.3;8.9;10.7;19.9;7;12.8;0;0;1;1;0;0;1;0;1
24574;Veyrignac;331;18900;21.5;15.4;10.7;14.9;27.8;2;5.9;0;0;0;0;0;0;0;0;0
24575;Veyrines-de-Domme;234;21160;22;16.5;11;14;25;1;4.3;0;0;0;0;0;0;0;0;0
24576;Veyrines-de-Vergt;246;19850;25.4;15.1;11.5;13.1;23.6;0;0;0;0;0;0;0;0;0;0;0
24577;Vézac;511;20640;31.9;10.9;10;11.7;23.3;5;9.7;0;2;0;1;0;0;0;0;0
24580;Villac;274;21180;24.7;13.6;9.6;14.6;23.1;1;3.8;0;0;0;0;0;0;0;0;0
24581;Villamblard;889;20520;23.6;15.3;10.6;14.2;21.5;5;5.5;1;1;2;2;0;0;1;1;1
24582;Villars;456;21640;29.1;10.9;7.8;14.7;22.5;2;4.4;0;0;0;1;0;0;0;0;0
24584;Villefranche-de-Lonchat;958;19140;19.2;16.7;13.8;20.2;20.7;2;2.1;0;0;1;1;0;0;1;1;1
24585;Villefranche-du-Périgord;666;18240;27;7.4;7.9;9.1;24;5;7.5;0;2;2;1;0;0;3;1;1
24586;Villetoureix;902;20500;24.1;14.6;11.5;15;20.8;5;5.5;1;0;0;1;0;0;0;0;0
24587;Vitrac;838;22150;25.8;12.6;10.1;15.2;23.9;6;7.3;0;0;1;1;0;0;1;2;0
25001;Abbans-Dessous;246;22730;15.3;19;12.8;20.2;24.4;1;4;0;0;0;0;0;0;0;0;0
25002;Abbans-Dessus;290;25100;18.4;15.6;16.7;14.8;23.7;0;0;0;0;0;0;0;0;0;0;0
25003;Abbenans;320;21000;21.4;19.1;10.5;15.8;22.9;0;0;0;0;0;0;0;0;0;0;0
25004;Abbévillers;1090;29140;17.5;20.7;14.9;21.4;19.3;3;2.8;0;1;1;1;0;0;0;0;0
25005;Accolans;88;N/A - résultat non disponible;26.7;13.3;17.8;12.2;22.3;0;0;0;0;0;0;0;0;0;0;0
25006;Adam-lès-Passavant;88;N/A - résultat non disponible;15.9;18.2;18.2;15.9;21.6;0;0;0;0;0;0;0;0;0;0;0
25007;Adam-lès-Vercel;105;21790;7.6;27.6;21.9;20;18.1;0;0;0;0;0;0;0;0;0;0;0
25008;Aibre;464;23350;23;16.7;13.6;14.8;22.9;3;6.5;0;0;1;1;0;0;0;0;0
25009;Aïssey;163;20430;11;23.9;16.6;20.2;19.6;0;0;0;0;0;1;0;0;0;0;0
25011;Allenjoie;738;24360;14.5;18.1;14.2;15.3;24.3;2;2.7;0;0;0;0;0;0;0;0;0
