code_insee;mediane_du_revenu_disponible_par_uc_2020;part_des_60-74_ans_2021;part_des_moins_de_15_ans_2021;part_des_15-29_ans_2021;part_des_30-44_ans_2021;part_des_45-59_ans_2021;nombre_grandes_surfaces_2023;nombre_de_superettes_et_epieries;nombre_boulangeries_et_patisseries;nombre_ecoles_primaires_maternelles_elementaires;nombre_de_colleges;nombre_de_lycees;nombre_de_medecins_generalistes;nombre_de_dentistes;nombre_de_pharmacies;taux_evolution;taux_evolution_due_solde_migratoire;taux_evolution_due_solde_naturel;nombre_d_equipements_sportifs;nombre_de_festivals
38315;21240;16.7;17.2;16.2;16.8;20.3;1;3;3;3;2;2;3;3;1;-0.06;0.15;-0.21;20;0.0
38412;22310;18.5;16.5;13.6;17.1;23.2;2;1;5;3;1;0;3;4;2;-0.2;0.19;-0.39;12;1.0
38416;20240;20.0;14.4;15.4;14.4;20.8;3;5;10;6;1;2;10;16;3;-0.89;-0.66;-0.23;16;1.0
38509;18780;15.4;20.3;17.1;18.4;18.5;2;2;6;4;2;2;8;11;3;0.35;0.16;0.19;29;0.0
38517;22750;17.5;16.8;15.5;16.4;22.5;3;6;7;4;1;0;10;4;2;0.11;0.29;-0.18;15;0.0
38548;24250;21.9;15.4;12.7;14.6;23.7;3;11;7;2;1;1;6;2;2;0.58;0.73;-0.15;15;2.0
39013;21630;23.3;12.7;11.8;14.8;19.2;4;1;6;2;2;0;3;1;3;-1.08;-0.05;-1.03;11;4.0
39016;20350;20.7;13.8;12.0;16.7;19.5;1;1;1;2;1;0;1;1;1;-0.48;1.49;-1.97;10;0.0
39333;20020;16.1;16.2;18.5;18.6;21.3;2;2;2;2;1;1;2;1;1;0.4;0.63;-0.24;14;2.0
39368;22520;14.7;17.5;20.1;20.5;19.3;3;3;4;5;2;1;3;2;2;-0.7;-1.04;0.33;22;2.0
39434;21110;17.2;12.1;25.7;13.2;18.0;2;5;6;3;2;2;7;5;2;-0.38;0.42;-0.8;17;1.0
39478;19730;18.7;14.9;15.7;15.6;21.6;7;4;6;8;2;1;6;7;4;-1.8;-1.43;-0.37;27;1.0
39500;20150;24.8;11.0;12.4;13.4;18.5;2;0;7;3;2;2;7;2;2;-1.58;0.55;-2.12;15;1.0
40001;20790;22.9;12.4;16.5;13.7;18.6;8;6;8;4;1;3;18;7;3;0.33;1.02;-0.69;25;0.0
40002;21560;24.1;13.7;12.5;14.5;17.5;1;0;2;3;1;0;6;1;1;0.18;1.24;-1.05;12;1.0
40102;19910;25.5;11.2;11.2;10.5;18.1;1;0;2;2;2;1;3;1;1;-0.28;2.13;-2.41;13;0.0
40110;20810;22.5;17.9;11.5;14.9;16.9;0;0;2;2;1;0;2;0;1;1.88;4.3;-2.42;5;1.0
40117;21240;18.5;16.2;14.7;16.4;22.2;2;0;3;2;1;0;6;4;1;-0.79;-0.35;-0.45;14;0.0
40119;21080;23.4;13.4;13.8;13.7;20.8;7;1;6;2;1;0;8;6;2;0.01;0.63;-0.61;18;0.0
40134;19370;20.5;16.1;14.8;16.5;20.5;2;0;2;2;1;0;4;3;1;0.72;0.84;-0.12;13;0.0
40194;21020;20.7;18.5;12.9;14.1;17.6;1;0;1;1;1;0;5;2;2;0.24;1.71;-1.48;7;0.0
40197;20730;24.9;13.2;11.9;12.4;20.2;4;0;4;6;1;1;5;3;2;-0.39;0.93;-1.32;22;1.0
40201;20640;21.8;13.1;12.9;12.9;19.5;2;0;3;1;1;1;3;2;1;-1.65;0.41;-2.05;10;1.0
40224;20380;21.0;17.3;12.4;17.8;18.7;4;2;2;2;1;1;4;6;4;0.26;1.05;-0.79;21;0.0
40245;21070;21.1;13.8;12.6;14.8;20.0;0;2;2;2;1;0;2;0;2;0.68;1.82;-1.14;7;0.0
40282;22050;19.9;15.4;13.4;17.0;19.8;7;2;7;3;2;0;5;3;3;0.34;0.96;-0.62;15;0.0
40331;20600;18.1;16.1;13.9;16.5;19.4;2;1;2;2;1;0;4;2;1;0.24;1.28;-1.04;7;0.0
41025;22650;21.6;14.6;10.8;15.6;18.3;1;3;4;2;1;0;2;3;1;0.47;2.07;-1.6;8;0.0
41095;20790;19.9;16.8;14.7;16.8;20.2;0;1;2;1;0;0;0;0;0;-0.91;-0.55;-0.37;2;0.0
41106;21900;20.8;13.5;13.1;15.2;20.8;3;2;6;2;1;0;5;1;2;-0.66;-0.11;-0.55;14;2.0
41123;20790;15.5;17.4;14.4;13.9;16.2;0;1;1;1;0;0;3;0;0;1.09;4.06;-2.97;4;0.0
41136;21270;19.3;18.4;15.0;18.1;17.3;3;2;3;4;2;0;5;3;2;0.09;0.1;-0.01;17;0.0
41143;19790;26.2;9.9;10.9;9.9;17.7;2;1;2;2;1;0;4;2;1;-1.16;1.19;-2.35;12;0.0
41149;20980;23.8;10.3;10.9;10.9;20.2;2;1;2;3;2;2;8;4;2;-0.69;1.01;-1.7;16;2.0
41151;20490;25.5;10.0;12.6;12.4;19.2;1;7;6;2;1;0;2;1;3;-0.85;0.36;-1.21;14;0.0
41154;21850;21.4;15.6;11.0;13.5;18.4;1;0;1;1;1;0;2;0;1;-0.03;1.71;-1.75;8;0.0
41159;21310;21.9;15.7;10.4;16.8;18.8;1;0;1;1;1;0;1;0;1;0.54;2.09;-1.55;6;0.0
41167;21850;22.9;14.3;13.2;14.7;20.5;2;1;2;2;1;0;4;3;1;-1.17;-0.61;-0.56;10;2.0
41171;20710;17.4;18.4;12.7;17.1;19.0;0;2;2;2;1;0;2;0;1;-0.44;-0.28;-0.16;7;0.0
41173;21980;17.6;20.4;14.0;18.2;19.2;1;0;3;3;1;0;0;1;1;-0.36;-0.22;-0.14;15;0.0
41198;19830;23.7;10.2;13.1;11.5;16.2;1;5;3;3;1;1;2;0;2;-0.36;1.63;-1.99;16;0.0
41232;20990;22.0;14.2;12.1;14.0;22.0;3;0;4;4;2;1;3;4;2;-1.48;-0.52;-0.96;26;0.0
41242;19860;24.1;14.7;13.3;12.6;18.5;3;1;3;2;1;0;4;3;3;-1.05;0.27;-1.31;17;0.0
41269;20570;19.2;14.7;14.6;14.2;19.5;6;7;12;12;3;3;14;10;8;-0.99;-0.44;-0.55;43;8.0
42011;20060;18.5;18.6;13.7;16.0;19.2;2;2;5;2;1;0;4;1;1;-0.8;-0.28;-0.52;12;0.0
42019;19370;22.8;13.2;11.7;13.1;19.7;3;3;6;2;1;1;9;2;1;-1.46;-0.02;-1.44;16;1.0
42023;21350;18.1;17.2;13.4;16.7;20.3;1;1;5;3;2;0;4;3;1;0.27;1.13;-0.86;10;0.0
42052;20020;19.4;13.5;16.7;14.5;19.4;2;2;11;2;2;2;9;4;3;0.08;1.13;-1.05;17;0.0
42059;21110;16.9;15.9;16.9;15.9;20.3;1;1;5;2;2;2;12;3;3;0.79;0.97;-0.18;17;0.0
42094;20530;21.0;14.4;14.8;14.7;18.0;4;4;13;3;2;2;8;6;4;0.58;1.01;-0.43;24;1.0
42156;21400;14.7;19.8;14.5;16.6;19.1;0;1;1;2;0;0;2;2;1;0.53;1.79;-1.25;4;1.0
42159;20150;22.8;13.9;14.4;13.5;19.6;2;1;2;2;1;1;2;4;2;-0.3;1.33;-1.64;9;0.0
42165;21040;19.1;16.9;12.8;14.6;20.0;0;0;6;3;1;0;5;4;1;-0.46;0.61;-1.08;13;0.0
42168;23550;18.3;16.7;13.8;17.3;21.5;0;2;5;2;2;0;3;2;1;-0.34;0.04;-0.37;17;1.0
42181;19170;17.9;19.9;13.9;15.5;18.4;0;1;1;1;1;0;1;1;1;-0.82;-0.23;-0.58;5;0.0
42204;19700;18.7;14.5;15.8;16.7;13.5;0;3;4;2;2;0;2;0;1;-0.82;0.96;-1.79;9;0.0
42224;25020;20.2;17.3;15.2;16.6;20.0;0;4;4;3;1;1;4;1;1;0.25;0.5;-0.25;7;1.0
42230;19900;20.8;14.3;14.4;13.5;21.1;1;2;3;2;1;0;2;4;1;-0.45;0.73;-1.18;7;0.0
42249;21040;18.0;16.9;13.4;16.2;18.6;1;1;3;1;0;0;3;0;1;-0.06;1.06;-1.12;6;0.0
42289;21210;14.4;20.1;14.8;17.1;20.6;1;1;2;2;0;0;5;1;1;0.45;1.31;-0.86;5;0.0
42304;20780;15.1;21.3;17.7;19.8;19.0;1;2;2;3;0;2;4;2;2;1.03;0.22;0.81;10;1.0
43003;19500;24.1;9.9;9.3;12.8;23.9;0;1;2;1;1;0;3;0;1;-1.66;0.42;-2.08;7;1.0
43012;22440;18.2;19.5;14.0;18.2;19.5;1;2;5;3;2;0;6;1;2;0.19;0.26;-0.07;22;0.0
43016;21220;23.6;13.2;11.6;17.5;22.0;0;1;0;1;0;0;2;0;1;0.17;0.6;-0.43;4;0.0
43040;20020;21.7;14.0;13.4;14.2;19.7;4;6;11;3;2;2;13;15;5;-0.56;0.36;-0.93;27;2.0
43042;20440;19.4;13.1;15.2;15.1;21.1;0;2;0;1;0;0;1;0;0;-0.75;0.37;-1.12;6;0.0
43051;21000;26.3;12.6;10.1;13.1;20.8;2;3;3;4;3;2;2;1;1;-0.82;0.2;-1.01;19;6.0
43077;19680;19.7;15.1;15.7;14.6;21.2;0;2;2;1;0;0;1;1;1;-0.74;-0.47;-0.27;5;0.0
43080;20650;25.0;11.2;11.5;13.2;16.2;3;3;6;3;2;0;5;1;2;-0.65;1.62;-2.26;10;2.0
43087;20880;21.3;15.6;14.3;14.4;20.1;2;2;4;2;1;0;3;1;1;-1.36;-1.11;-0.25;9;0.0
43111;18800;24.5;17.5;12.3;15.5;17.7;1;0;1;1;1;0;1;1;1;-0.47;0.26;-0.73;7;0.0
43112;20180;25.0;10.5;11.7;12.4;20.3;4;1;6;3;2;0;8;2;2;-1.46;-0.02;-1.44;15;1.0
43135;20960;21.9;13.9;11.8;16.2;19.6;1;2;4;3;2;0;3;2;1;-0.27;1.05;-1.32;9;1.0
43137;23070;17.2;18.0;16.3;16.7;22.3;5;5;12;3;2;4;10;11;3;0.25;0.14;0.11;26;0.0
43141;21230;20.7;12.0;14.3;13.3;23.0;0;1;3;2;0;0;4;1;1;-1.57;-0.84;-0.73;7;0.0
43148;19990;21.2;11.8;12.8;14.5;19.6;1;0;4;1;1;0;2;1;1;-0.53;0.86;-1.39;6;0.0
43154;20940;27.2;11.1;10.4;11.4;22.3;0;1;1;1;0;0;0;0;1;-0.55;2.36;-2.91;6;0.0
43162;20770;23.8;15.7;12.8;14.9;18.9;1;2;3;5;1;0;2;1;1;0.44;1.13;-0.68;13;1.0
43163;21530;21.5;14.0;14.9;15.2;20.7;0;0;3;2;0;0;1;0;1;0.07;1.03;-0.96;5;0.0
43177;22850;17.1;17.8;16.3;18.0;20.2;1;0;3;3;2;0;4;0;1;0.17;0.65;-0.48;12;0.0
43185;20690;20.1;16.2;13.6;15.7;21.0;1;1;2;4;2;1;3;3;2;0.99;1.32;-0.33;10;0.0
43200;22070;20.4;16.6;13.9;17.1;19.4;1;1;2;2;2;0;3;2;1;1.18;1.82;-0.65;11;0.0
43205;22570;18.9;18.7;14.5;18.3;21.1;2;1;3;3;0;0;3;1;1;0.28;0.19;0.09;8;0.0
43224;21780;15.3;19.8;15.7;18.6;20.3;3;4;6;3;1;0;5;2;1;0.18;0.08;0.09;12;1.0
43234;19870;21.3;12.4;13.1;12.7;22.0;1;1;5;2;2;1;2;2;1;-1.27;0.36;-1.63;17;1.0
43244;20430;21.2;13.9;14.9;14.4;21.9;3;2;5;2;2;0;2;1;1;0.09;0.86;-0.77;18;1.0
43267;19900;20.6;14.4;13.2;13.5;21.0;1;0;3;2;0;0;2;1;1;0.29;1.31;-1.01;6;0.0
43268;22230;18.0;16.6;15.8;17.0;20.0;5;7;9;3;2;4;15;4;2;0.52;0.92;-0.41;31;3.0
44003;22280;17.7;16.6;16.6;16.5;21.4;8;6;11;6;2;4;12;14;4;1.09;1.07;0.02;62;4.0
44015;21990;15.9;20.4;15.1;18.5;20.9;5;1;6;6;2;2;13;8;2;0.93;0.88;0.04;28;0.0
44043;24380;18.1;17.0;15.4;17.7;21.5;5;4;8;3;3;1;8;9;2;1.36;1.31;0.05;30;2.0
44067;19860;19.0;17.4;14.8;17.2;19.7;2;1;3;3;2;0;2;4;2;0.03;0.65;-0.62;28;0.0
44069;24430;24.1;13.9;13.6;14.6;23.1;7;9;15;7;3;4;23;16;6;-0.15;0.02;-0.17;43;2.0
44071;26700;17.3;17.7;15.0;16.5;24.1;1;2;4;3;1;0;5;6;1;0.94;0.92;0.02;13;0.0
44072;22180;17.5;20.6;13.8;20.8;19.7;4;1;3;3;2;0;5;3;2;1.35;1.02;0.33;22;0.0
44084;23470;12.1;21.9;16.3;22.0;20.7;1;1;4;3;2;0;10;6;2;1.24;0.8;0.44;16;0.0
44087;21660;19.0;17.6;14.0;16.8;21.5;4;2;4;4;2;4;6;11;2;0.67;0.82;-0.15;25;1.0
44098;22310;16.0;20.2;14.9;20.9;18.8;1;1;2;3;1;0;4;3;1;1.03;1.06;-0.03;13;0.0
44110;22920;13.4;21.1;15.9;19.7;21.4;3;2;6;3;2;3;12;6;2;1.48;1.22;0.26;26;3.0
44113;21370;14.8;20.1;15.9;19.9;18.6;2;1;4;2;2;0;5;4;1;0.57;0.92;-0.35;18;1.0
44116;20570;19.1;16.6;15.9;16.4;19.9;1;0;2;3;1;1;1;1;2;-0.97;-0.05;-0.92;16;1.0
44129;22880;16.4;20.4;14.9;19.7;19.8;3;3;8;6;4;1;8;6;3;0.73;0.55;0.18;37;1.0
44131;25230;27.5;13.2;10.3;12.1;21.4;7;8;17;8;2;1;21;17;5;3.11;3.85;-0.74;45;2.0
44154;24730;26.4;13.1;11.3;14.0;22.2;7;7;9;5;2;0;10;11;4;1.1;1.91;-0.81;43;1.0
44158;25610;16.7;21.4;13.7;21.1;19.9;3;2;3;3;0;0;8;6;2;1.9;1.34;0.56;14;0.0
44161;21440;17.8;20.1;13.8;17.9;18.3;3;0;4;2;1;2;3;1;1;0.13;0.89;-0.76;14;1.0
44180;20540;17.3;20.6;14.4;18.7;19.9;2;3;1;7;1;0;2;4;1;-0.17;-0.29;0.12;46;0.0
44186;23240;11.9;24.5;14.9;23.0;18.9;1;1;4;3;2;0;5;9;1;1.64;1.16;0.48;17;0.0
44188;23670;13.6;22.4;16.0;20.9;21.3;2;3;6;4;3;1;11;6;3;1.15;0.62;0.53;27;0.0
44195;24170;12.1;23.2;15.7;21.6;19.4;6;3;6;5;3;2;11;5;3;1.97;1.95;0.02;36;0.0
44212;23180;14.5;20.2;16.9;20.4;21.1;4;0;5;3;2;0;13;6;3;1.15;0.77;0.38;23;2.0
44213;20900;15.5;21.3;14.4;19.5;19.7;1;4;5;8;2;0;4;1;2;0.07;-0.11;0.17;25;1.0
45028;21400;15.8;18.2;17.3;16.9;19.1;2;5;8;7;2;2;1;4;3;0.27;0.57;-0.29;27;3.0
45030;20960;18.2;15.2;14.9;14.9;17.9;3;1;3;2;1;1;1;0;1;0.03;1.8;-1.77;12;0.0
45053;20620;23.6;15.6;11.6;13.5;19.1;4;3;4;4;1;0;5;2;3;-1.38;-0.82;-0.57;17;3.0
45082;22930;17.4;19.0;15.5;19.0;18.0;5;3;7;5;1;0;7;8;3;0.78;0.48;0.29;16;0.0
45085;20700;22.3;14.2;11.5;12.8;20.6;2;1;2;2;0;0;2;2;1;-0.43;1.15;-1.58;14;0.0
45115;20810;24.0;14.9;12.5;13.4;17.9;2;1;3;1;1;0;1;1;2;-0.87;0.1;-0.97;17;0.0
45145;22220;18.6;18.5;13.7;17.4;20.3;2;3;3;2;1;0;2;1;2;0.47;0.7;-0.23;11;1.0
45146;23570;18.6;19.0;14.4;18.4;19.9;4;2;7;7;1;0;6;4;2;-0.11;0;-0.11;18;2.0
45187;21200;21.1;16.6;12.1;15.2;17.8;1;2;3;2;1;0;2;3;1;0.49;1.33;-0.84;13;1.0
45191;20990;17.1;19.7;14.7;18.2;21.9;6;3;4;7;1;0;5;4;3;-0.19;-0.32;0.13;19;0.0
45203;23100;16.3;17.7;17.0;18.8;18.7;1;2;5;5;2;0;8;3;2;0.78;1.02;-0.24;22;5.0
45224;22740;15.5;19.3;15.4;19.8;18.3;3;0;3;3;1;0;3;2;2;1.82;1.91;-0.08;19;0.0
45248;21780;14.4;23.0;14.5;20.9;16.3;1;1;2;3;1;0;1;1;1;1.31;1.67;-0.36;11;0.0
45258;21780;17.0;18.1;15.8;18.1;19.7;1;1;3;3;1;0;3;2;1;-0.05;0.27;-0.33;13;0.0
45315;19320;18.6;18.7;15.2;16.0;16.5;4;1;6;4;1;0;6;3;3;-0.71;-0.26;-0.45;17;1.0
46029;19930;20.4;17.0;12.5;16.7;20.8;1;2;1;2;0;0;3;1;1;-0.89;-0.74;-0.15;8;0.0
46038;21150;22.8;11.2;14.0;12.6;18.1;2;1;2;1;1;0;3;1;1;0.04;1.09;-1.06;6;0.0
46045;21060;25.5;12.2;9.1;12.5;17.8;1;5;3;2;1;0;3;3;1;-0.16;1.08;-1.24;13;1.0
46063;19840;26.0;11.2;11.6;12.2;22.0;0;3;2;2;1;0;3;0;1;-0.8;0.11;-0.92;13;0.0
46066;21790;33.2;10.9;6.4;9.6;17.1;0;2;2;1;0;0;2;1;1;0.45;2.87;-2.42;6;0.0
46127;20950;25.4;10.0;10.8;11.6;19.6;13;2;7;3;1;1;6;2;3;-1.5;0.36;-1.86;18;0.0
46128;21280;22.5;11.4;12.9;12.4;20.4;5;3;4;3;2;0;6;4;3;-0.78;1.22;-2;15;0.0
46143;20940;22.1;9.7;15.0;9.9;19.4;1;2;1;2;1;0;1;5;1;-0.08;2.87;-2.95;11;0.0
46148;22480;22.3;17.1;12.1;17.3;21.0;2;1;3;3;1;0;2;4;1;1.77;1.54;0.23;10;0.0
46173;20110;26.2;12.2;8.1;12.5;17.1;1;2;1;2;0;0;3;0;1;0.76;2.74;-1.97;9;0.0
46182;21610;23.8;12.9;12.9;14.2;20.0;0;2;2;1;1;0;2;2;1;-0.11;1.23;-1.34;14;0.0
46185;21520;25.4;12.9;10.2;12.8;19.2;1;4;3;2;1;0;3;3;1;0.36;1.65;-1.29;7;3.0
46201;19250;28.2;11.4;10.0;12.1;18.4;3;2;2;2;1;0;3;2;1;0.92;1.74;-0.82;10;2.0
46225;21780;28.8;10.1;9.6;9.7;16.7;3;4;4;2;1;0;5;2;2;0.05;1.58;-1.53;11;1.0
46231;19720;25.4;11.5;10.6;11.0;19.1;1;0;3;2;1;0;2;1;1;-0.87;1.42;-2.29;11;1.0
46251;20590;22.1;12.0;13.1;14.7;18.2;2;5;7;3;1;1;6;6;2;-0.18;1.06;-1.25;13;2.0
46297;19580;28.7;12.9;9.2;12.3;21.0;1;2;1;2;1;0;1;0;1;-0.17;1.77;-1.94;8;1.0
46309;19260;21.9;12.6;15.5;12.6;18.0;4;1;4;2;1;2;7;5;3;-0.79;0.41;-1.2;14;2.0
47004;17480;18.7;17.6;13.3;16.1;19.4;3;1;3;3;1;1;5;1;2;-0.89;-0.35;-0.55;11;0.0
47015;20380;19.6;16.7;13.0;16.1;19.0;1;1;2;2;0;0;2;2;1;-0.26;0.41;-0.67;9;0.0
47021;20860;22.9;13.7;13.4;15.1;22.8;1;0;2;2;0;1;2;1;1;-0.02;0.54;-0.56;12;0.0
47048;18410;19.5;16.7;12.0;15.5;18.4;1;3;2;1;0;0;1;0;1;0.05;1.57;-1.52;7;0.0
47052;19710;25.0;11.3;11.4;12.7;17.8;4;1;6;3;2;0;6;5;2;-0.5;0.82;-1.31;24;0.0
47054;19460;23.3;13.1;15.8;12.6;18.3;2;2;2;2;1;1;2;4;1;0.66;2.82;-2.15;9;0.0
47057;19480;21.4;13.4;13.5;14.5;17.8;1;2;3;2;1;0;2;1;1;-0.85;0.78;-1.64;9;0.0
47078;19200;17.7;15.6;16.6;19.3;16.7;0;2;2;2;0;0;2;1;1;0.25;1.07;-0.82;12;0.0
47086;19980;24.4;10.3;11.4;9.7;19.4;1;2;4;1;1;0;5;1;1;-1.36;0.93;-2.29;8;1.0
47106;18200;23.6;13.3;12.4;12.1;20.1;2;2;2;2;1;2;5;5;4;-0.58;0.44;-1.02;28;1.0
47143;19770;22.6;16.2;12.6;15.1;18.0;2;0;2;2;1;0;1;0;2;0.42;1.15;-0.73;8;0.0
47168;18000;26.0;11.8;11.9;12.1;17.4;3;0;4;1;1;1;3;2;2;-0.56;1.07;-1.63;13;2.0
47175;21060;22.5;14.6;11.2;14.1;21.1;1;2;5;2;1;0;2;1;1;0.25;1.57;-1.32;16;0.0
47179;18270;24.5;14.2;11.8;10.7;20.0;1;0;2;3;1;0;0;2;1;-0.11;0.59;-0.7;4;0.0
47195;20890;22.3;14.2;12.5;13.4;19.5;7;4;5;5;2;3;7;5;3;-0.21;0.55;-0.76;23;3.0
47210;18400;17.4;17.6;14.2;17.3;21.0;1;1;1;2;1;0;9;1;2;-0.85;-0.43;-0.42;6;1.0
47252;18000;19.1;18.9;13.8;16.5;17.2;3;1;3;5;1;1;5;3;3;0.52;0.73;-0.21;12;1.0
47324;19400;25.8;9.0;11.5;10.7;14.4;3;0;5;2;0;0;3;0;1;0.09;2.83;-2.74;4;1.0
48017;22000;20.7;16.2;13.1;17.9;23.2;3;0;0;1;0;0;0;0;0;0.44;0.22;0.22;5;0.0
48034;21280;19.5;16.3;15.5;15.6;19.3;0;1;3;3;1;1;3;2;1;0.07;0.76;-0.68;10;0.0
48038;19520;27.9;15.0;13.3;15.1;16.9;0;0;1;1;0;0;0;0;1;0.91;0.44;0.47;4;0.0
48039;22300;18.2;17.4;15.1;16.5;23.6;0;1;1;2;0;0;1;0;1;-0.26;-0.37;0.1;16;1.0
48061;20440;20.9;16.6;11.3;18.6;18.8;3;3;4;3;1;0;4;1;2;0.06;0.33;-0.26;13;3.0
48075;20840;19.2;16.6;10.1;15.9;22.4;0;2;1;2;0;0;1;1;1;0.17;1.31;-1.14;6;0.0
48080;20540;23.0;11.8;18.1;13.0;18.8;4;2;7;3;2;1;4;3;3;-0.16;1.1;-1.26;19;1.0
48092;21230;20.3;13.0;15.5;14.8;19.9;5;1;8;2;2;2;5;5;2;-0.36;0.51;-0.87;30;0.0
48094;21820;20.2;14.5;12.2;16.0;23.9;1;1;1;1;0;0;0;0;0;-0.42;0.32;-0.74;14;0.0
48096;19850;26.6;12.0;8.5;14.4;19.3;0;2;2;2;2;0;1;1;1;-1.1;1.78;-2.88;13;0.0
48099;21810;19.8;17.3;11.1;17.8;22.9;0;0;2;3;0;0;1;0;0;-0.6;-0.1;-0.49;16;0.0
48140;21590;18.5;12.3;21.1;14.8;19.3;3;2;6;3;2;3;9;1;3;-0.24;0.35;-0.59;29;0.0
48146;20850;23.8;14.0;11.6;16.4;23.3;0;2;3;1;1;0;1;0;1;-1.41;-1.41;0;13;1.0
48156;19430;24.2;13.7;12.8;15.0;21.9;0;0;1;2;0;0;1;0;1;-0.1;0.72;-0.81;3;0.0
49002;20420;17.9;18.3;15.1;16.7;20.7;2;0;1;2;0;0;2;1;1;-0.58;-0.42;-0.16;18;0.0
49018;20590;17.8;18.5;13.5;16.8;19.7;3;5;9;11;2;0;11;7;2;-0.15;0.29;-0.44;67;1.0
49063;22660;17.9;17.7;14.7;17.7;20.0;4;4;5;3;1;1;8;4;2;0.02;0.17;-0.15;26;1.0
49080;20570;16.0;19.6;16.6;18.2;19.5;3;1;2;10;2;1;10;4;2;0.05;-0.12;0.16;42;1.0
49125;20890;18.1;18.9;14.9;17.5;18.8;4;4;8;7;2;1;8;6;3;0.36;0.63;-0.26;37;0.0
49127;20820;16.4;20.1;14.2;18.1;19.5;1;2;2;2;1;0;5;1;1;-0.1;-0.02;-0.08;20;1.0
49180;20340;19.8;16.5;14.3;14.7;21.5;2;2;6;4;2;0;6;1;3;-0.38;-0.1;-0.28;18;0.0
49215;20290;19.2;15.7;16.0;15.2;20.6;1;1;3;4;1;2;5;1;1;-1.24;-0.84;-0.4;22;3.0
49228;18920;22.0;15.4;13.9;14.3;20.2;1;5;5;10;1;1;4;2;1;-0.76;-0.18;-0.59;44;1.0
49244;21060;17.2;19.3;13.7;17.2;20.6;3;3;12;16;3;2;18;4;6;-0.02;-0.07;0.05;98;3.0
49248;19870;18.7;17.2;16.0;16.3;18.9;2;2;6;13;2;1;6;2;3;-0.24;0.12;-0.36;56;0.0
49261;21010;20.2;18.8;12.0;17.5;19.9;1;2;9;9;1;0;6;2;3;-0.29;-0.23;-0.06;54;2.0
49331;20930;16.7;19.2;16.3;17.1;19.5;5;10;12;22;3;4;16;9;7;0.09;0.25;-0.16;81;4.0
49373;20440;18.6;18.4;13.8;16.5;20.1;4;2;4;9;2;0;8;2;2;-0.29;-0.13;-0.16;21;0.0
50003;26340;33.7;8.4;7.6;8.4;18.2;0;5;4;1;1;0;6;3;2;0.85;2.45;-1.6;19;0.0
50025;21350;19.3;13.8;17.3;15.3;19.0;9;6;18;4;3;3;15;6;4;0.24;0.8;-0.56;47;0.0
50031;23720;30.2;9.2;9.2;9.7;18.4;3;4;5;1;0;0;3;2;1;-0.2;1.77;-1.98;11;0.0
50041;24510;19.3;17.3;13.8;18.0;24.3;2;4;6;11;1;1;4;1;2;-0.87;-1.11;0.24;62;1.0
50074;20180;18.2;14.3;13.5;12.6;20.4;1;1;3;3;1;0;2;2;1;0.6;1.76;-1.16;18;0.0
50076;23600;29.8;11.9;10.4;11.8;17.2;1;1;4;2;1;0;6;3;2;0.97;1.95;-0.98;12;0.0
50082;21520;19.2;17.2;14.1;17.6;19.3;3;4;5;5;2;0;6;1;1;-0.29;-0.43;0.14;16;0.0
50099;20400;20.6;14.6;15.2;15.7;19.3;9;9;9;4;2;2;8;5;4;0.0;0.54;-0.53;29;1.0
50139;22800;19.4;18.2;13.3;18.3;19.9;1;2;2;4;0;1;4;0;1;0.1;-0.04;0.14;14;0.0
50147;19980;17.9;12.7;20.4;14.2;20.6;8;6;13;5;2;5;16;12;4;-0.65;0.37;-1.02;43;4.0
50197;20290;23.9;13.3;11.6;14.1;19.2;3;1;3;1;1;0;2;1;1;0.09;0.53;-0.43;9;0.0
50218;21670;25.4;9.5;14.9;11.3;17.2;5;10;17;6;2;4;15;11;6;-0.77;0.36;-1.13;27;3.0
50236;20300;24.0;13.4;11.8;13.7;20.9;6;2;6;3;1;1;3;1;1;-0.18;0.5;-0.68;14;0.0
50237;19250;20.5;15.3;11.6;13.1;17.7;1;1;3;2;1;0;4;2;1;-1.24;0.3;-1.54;8;0.0
50267;19650;21.0;15.8;14.0;15.4;21.5;3;3;3;1;1;0;4;2;1;-0.04;0.38;-0.41;15;2.0
50292;21480;15.9;21.3;13.2;19.0;18.4;1;2;2;2;1;0;2;1;1;0.75;1.1;-0.35;9;0.0
50341;19440;19.8;14.4;14.9;14.5;19.4;1;2;4;3;2;1;3;2;1;-0.66;0.82;-1.48;6;0.0
50359;21170;26.9;12.9;11.0;11.8;20.0;2;3;3;3;2;2;4;1;1;-0.39;0.87;-1.26;15;0.0
50393;20190;20.6;16.2;13.3;15.0;18.5;1;1;3;2;1;1;2;1;1;0.03;0.94;-0.91;7;0.0
50394;18630;20.6;13.8;13.8;13.9;15.9;2;0;5;2;1;0;5;2;1;-0.06;1.67;-1.72;9;0.0
50400;20310;20.8;16.6;14.0;16.5;19.7;1;1;2;2;0;0;1;1;1;-0.49;-0.05;-0.45;9;0.0
50402;24040;14.6;19.1;15.6;18.3;23.7;6;0;4;2;1;0;5;2;1;0.55;0.34;0.21;15;0.0
50410;20290;25.5;12.3;12.3;12.4;19.3;5;4;5;2;1;0;7;2;1;-0.11;1.14;-1.26;18;1.0
50412;22590;29.5;11.6;8.4;11.8;20.3;2;1;4;2;1;0;2;1;1;-0.98;-0.28;-0.71;9;0.0
