Code;M�diane du revenu disponible par UC 2020;Part des 60-74 ans 2021;Part des moins de 15 ans 2021;Part des 15-29 ans 2021;Part des 30-44 ans 2021;Part des 45-59 ans 2021;Nombre grandes surfaces 2023;Nombre de sup�rettes et �pieries;Nombre boulangeries et patisseries;Nombre �coles primaires maternelles �l�mentaires;Nombre de coll�ges;Nombre de lyc�es;Nombre de m�decins g�n�ralistes;Nombre de dentistes;Nombre de pharmacies
17229;19450;26.8;16.2;11.1;15.7;23.8;0;0;0;0;0;0;0;0;0
17230;23410;38.5;9.1;7.7;9.3;18;2;3;3;1;0;0;2;1;1
17231;N/A - r�sultat non disponible;19;12.4;15.2;12.4;23.8;0;0;0;0;0;0;0;0;0
17232;20570;23.6;15.9;11.6;16.5;22.2;0;1;0;1;0;0;1;0;1
17233;22890;25;14.9;13;15.6;18.5;0;0;1;1;0;0;0;0;0
17234;19570;17.9;17.8;11.6;16.4;19.6;0;0;0;0;0;0;0;0;0
17235;20820;20.2;17;14.2;16.7;19.9;0;1;1;0;0;0;0;0;0
17236;18650;25.6;14.2;13.6;13.7;18.3;1;0;2;2;1;0;4;2;1
17237;20140;22.5;17.4;15.5;18.2;19.9;0;0;1;1;0;0;0;0;0
17239;20860;21.5;17.1;13.9;14.9;22.3;0;0;0;1;0;0;0;0;0
17240;19360;24.6;12.6;11.7;12.3;19.8;3;0;2;4;1;0;4;4;2
17241;19400;23.9;15;12.7;13.9;19.3;2;1;4;2;1;0;2;1;1
17242;20950;20.7;17.6;13.7;17.5;20.4;0;1;3;1;0;0;0;0;0
17243;19720;20.4;12.3;11.6;17.4;18.6;0;1;2;2;1;0;1;1;1
17244;21340;24.2;15;12.6;17.5;19.6;0;0;0;1;0;0;3;1;0
17245;24640;16.7;21.2;13.6;25;19.5;0;0;0;1;0;0;0;0;0
17246;20790;16.2;20.7;13.1;17.6;26;0;0;0;1;0;0;0;0;0
17247;21980;25.9;14.2;12.7;15.7;19.4;0;2;2;1;0;0;0;0;0
17248;19490;33.9;8.6;10.6;8.6;21.6;0;1;3;1;0;0;1;0;1
17249;19560;24.8;16.3;11.8;18;14.1;0;0;0;0;0;0;0;0;0
17250;19860;23.4;15.7;13.4;14.9;21.1;0;0;0;1;0;0;0;0;0
17252;22760;24;19.6;12;16;21.9;0;0;0;0;0;0;0;0;0
17253;20080;17.5;22.2;13.8;21;18.5;0;1;2;1;0;0;1;0;1
17254;20120;21.5;14.2;15.2;16.2;22.6;0;0;0;0;0;0;0;0;0
17255;20690;18;19.3;13.9;18.8;21.5;0;1;2;1;0;0;0;0;0
17256;21040;19.6;17.8;12.9;19.6;21.5;0;0;0;0;0;0;0;0;0
17257;19500;27.2;11.5;12.8;9.6;18.9;0;1;1;1;0;0;1;1;1
17258;22950;21.4;18.7;15.2;18;18.2;0;0;0;1;0;0;0;0;0
17259;19930;21.9;18.7;9.7;16.1;24.5;0;0;0;0;0;0;0;0;0
17260;20150;18.3;14.5;16.2;18.7;23.8;0;0;0;1;0;0;0;0;0
17261;20040;22.9;11.9;14.1;17.7;22.3;0;0;2;1;0;0;0;0;0
17262;22240;24.9;16.7;11;18.8;19.7;0;0;1;1;0;0;0;0;0
17263;21280;22.8;16.2;14.2;14.2;23.7;0;0;0;1;0;0;0;0;0
17264;25370;27;13.4;10.2;14;20.4;2;2;4;3;0;0;7;8;2
17265;20400;18.2;19.6;14.7;19.1;20.1;0;1;1;1;0;0;0;0;0
17266;19000;17;23.4;13;18.9;19.4;0;0;2;1;0;0;0;0;0
17267;22890;13;22.6;12.3;26.3;21.3;0;0;0;1;0;0;3;0;1
17268;22520;27.6;8.8;12;14;26;0;0;0;0;0;0;0;0;0
17269;20360;21.4;16.4;12.5;17.7;19.8;0;0;0;1;0;0;0;0;0
17270;20360;21.1;15.9;15;13.7;24.7;0;0;1;2;0;0;0;0;1
17271;19700;26.6;14.2;12.2;11.9;21.9;0;1;0;0;0;0;0;0;0
17273;21850;25.7;15.2;12.5;15.9;20;0;1;1;1;0;0;1;2;1
17274;25350;21.8;15.5;15.5;17.1;20.9;0;2;4;4;0;0;5;4;2
17275;22730;27.3;11.9;12.5;13;27.3;0;0;1;0;1;1;0;0;0
17276;N/A - r�sultat non disponible;34.7;9.3;14.7;9.5;22.7;0;0;0;0;0;0;0;0;0
17277;21160;23.5;14.5;12;13.9;25.4;0;0;0;1;0;1;0;0;0
17278;20770;20.5;22;9;23.5;15.4;0;1;1;1;0;0;1;0;1
17279;20240;22.4;15.6;15.4;15.4;22.9;0;0;0;1;0;0;2;0;0
17280;21900;16.1;20.2;11.3;21.1;23.5;0;0;0;1;0;0;0;0;0
17281;19910;20.1;22;7.6;22.1;15.1;0;0;0;0;0;0;0;0;0
17282;18880;22.5;17.9;14.1;16.4;19.7;0;0;0;0;0;0;0;0;0
17283;20190;21;12.4;15.9;14.7;20;3;2;7;3;1;1;8;4;2
17284;21350;20.2;15.1;12.1;14.7;23.2;2;0;4;2;1;2;7;1;1
17285;21000;22.7;17.4;10.2;16.4;21.2;0;0;2;1;0;0;0;0;0
17286;24790;27.9;11.2;8.9;15.3;17.8;2;1;1;1;0;0;1;0;1
17287;19220;21.7;17.6;12.7;20.2;20;0;1;0;1;0;0;0;0;0
17288;20710;19.2;17.3;14.9;19.5;21.8;0;0;0;1;0;0;0;0;0
17289;24170;24.1;13;12.7;15.3;24.5;0;1;0;1;0;0;0;0;0
17290;21430;19.8;14.4;14;16.4;24.5;0;1;0;1;0;0;0;0;0
17291;24560;22.2;13.7;13.4;16.1;19.8;7;3;6;2;0;0;16;14;2
17292;20860;12;21.5;15.3;22.3;23;0;0;0;0;0;0;0;0;0
17293;21610;15.6;22.3;12;23.1;18.4;0;0;0;1;0;0;0;0;0
17294;19790;25.1;15.2;13.6;17.9;16.3;0;0;0;0;0;0;0;0;0
17295;21410;18.4;16.9;12.7;15.9;23.3;0;0;0;1;0;0;0;0;0
17296;22370;22.7;17.3;10.1;18;21;0;1;1;1;0;0;0;0;0
17297;27150;25.8;11.8;10.1;12.6;21.1;2;1;6;1;0;0;1;0;1
17298;20010;19.3;17.2;14.4;19.3;20.7;0;0;0;1;0;0;0;0;0
17299;19850;21;13;15.5;14.5;21.6;13;12;33;17;4;4;34;33;12
17300;21500;17.9;13.1;23.5;15.6;17.8;19;41;79;43;7;11;119;76;29
17301;N/A - r�sultat non disponible;33.4;17.8;6.8;14.4;13.4;0;0;0;0;0;0;0;0;0
17302;20650;19.3;15.8;12.2;18.2;23.7;0;0;0;1;0;0;0;0;0
17303;20500;21.2;19.2;13.2;18.3;19.4;0;1;3;1;0;0;0;0;1
17304;22400;19.4;18.1;12.9;18.8;18;0;0;0;0;0;0;0;0;0
17305;21860;27.4;11.6;10.6;16.8;19.2;0;0;0;1;0;0;0;0;0
17306;22690;30.7;8;9.9;10.6;16.1;8;13;32;8;3;2;29;20;11
17307;21280;23.6;15.7;11.9;16.5;23.2;1;0;1;1;0;0;0;0;0
17308;22670;20;17.8;11.8;17.5;23.6;1;1;2;2;1;0;1;2;1
17309;19440;25.2;13.6;11.7;13.7;19.9;1;0;2;2;1;0;3;1;1
17310;20520;20.1;19.8;13.6;19.5;18;0;1;1;1;0;0;0;0;0
17311;22460;28.1;12.7;10.3;15.2;18.8;0;1;1;1;0;0;0;0;0
17312;19330;27.7;9.8;11.5;11;19.5;0;2;1;1;0;0;1;1;1
17313;21820;26.5;9.5;13;14.9;25.7;0;1;0;0;0;0;0;0;0
17314;21640;19.4;15.9;12;17;26.1;0;1;1;1;0;0;0;1;1
17315;22600;15.2;19.8;15.5;22.2;21.1;0;2;2;1;0;0;0;0;0
17316;20920;25.5;17.9;9.7;18;19.9;0;0;1;1;0;0;0;0;0
17317;18620;22.9;17.2;11.9;13.2;20.2;0;0;1;1;0;0;0;0;1
17318;25120;28.3;11.4;7.8;13.6;20.3;0;1;0;1;0;0;0;0;0
17319;20330;29.2;10.6;11.5;12.3;23.8;0;0;0;0;0;0;0;0;0
17320;21880;17.9;19.5;11.5;19.3;23.2;0;0;0;0;0;0;0;0;0
17321;21200;16.2;20.6;15;22.1;18.7;0;0;0;1;0;0;0;0;0
17322;21510;13.9;20.6;11.5;18.5;17.3;0;0;0;0;0;0;0;0;0
17323;23470;37;10.7;8.3;11;15.6;0;2;1;1;0;0;2;1;1
17324;N/A - r�sultat non disponible;23.4;6.3;23.5;11.7;21.7;0;0;0;0;0;0;0;0;0
17325;19350;29.5;12.5;8.6;14.7;20.7;0;0;1;1;0;0;0;2;0
17326;23470;20.9;21.2;11.6;18.3;20.3;0;0;0;0;0;0;0;0;0
17327;19220;16.8;21;13;20.4;19.1;0;1;0;0;0;0;0;0;0
17328;19130;31.4;10.6;8.5;11.8;21.1;0;2;1;1;0;0;1;0;1
17329;21120;30.5;16.3;9.8;15.3;20.6;0;0;0;1;0;0;0;0;0
17330;19570;17;18.5;14.6;19.2;22.6;0;0;1;1;0;0;0;0;0
17331;19430;21.7;11.6;14.5;12.5;21.9;1;1;4;2;1;1;2;1;1
17332;19880;24.2;17.4;12.3;14.5;19.9;0;0;0;1;0;0;0;0;0
17333;23930;36.4;6.4;6.8;7.2;15.5;3;6;6;2;1;1;7;3;3
17334;21290;18.8;17;15.7;19.1;22.2;0;0;0;1;0;0;0;0;0
17335;19660;27.6;15.1;8.7;13.5;21.6;0;0;0;1;0;0;0;0;0
17336;24160;24.6;15.6;11.3;16.4;20;1;2;3;2;0;0;3;3;1
17337;21530;31.1;10.8;9.5;12;18.4;2;6;8;2;0;0;4;0;1
17338;21480;18.9;17.5;13.1;19.2;21.5;0;0;1;1;0;0;3;0;1
17339;21960;26.7;12.5;15.9;12.9;20.4;0;0;3;1;0;1;0;1;0
17340;21720;21.2;16.5;12.4;18.4;22.6;0;0;0;2;0;1;2;0;1
17341;21270;29.1;11.8;10.8;14;20.9;0;0;0;0;0;0;0;0;0
17342;21020;27.1;15.5;10.7;15.3;20.6;0;0;0;1;0;0;0;0;0
17343;22510;24.7;20.6;6.2;23.3;16.5;0;0;0;0;0;0;0;0;0
17344;20850;21.8;17.5;12.5;16.6;20.6;1;0;2;2;1;0;1;0;1
17345;22650;29.2;12.4;10.5;13.7;28.1;0;0;0;0;0;0;0;0;0
17346;21660;17.1;19.4;11.9;22.3;21.8;0;1;2;1;0;0;0;0;0
17347;19560;23.2;11.8;13.7;12.1;19.8;6;2;11;5;2;2;8;9;5
17348;21160;14.5;19.4;9.7;21.6;19.9;0;0;2;1;0;0;0;0;0
17349;22220;13.6;23.9;11.7;24;16.6;0;1;2;1;0;0;5;0;1
17350;21250;25;10.3;8;10.5;22.2;0;1;1;2;0;0;1;0;1
17351;20750;22.2;17;12.9;19.1;21.7;0;0;3;1;0;0;3;0;1
17353;23890;21.8;16.3;11.5;18.7;23.1;0;0;1;1;0;0;2;0;1
17354;22360;19.3;18.8;12.6;20.9;20;0;0;0;0;0;0;0;0;0
17355;21470;19.2;19.1;14.3;19.5;16.7;0;0;0;1;0;0;0;0;0
17356;21560;22.4;16.9;8.2;16.9;21.1;0;0;0;1;1;0;0;0;0
17357;21150;22.7;14.6;11;18.1;20.3;0;0;0;1;0;0;1;0;0
17358;19660;22.7;11.4;11.2;14.6;22.9;0;0;0;0;0;0;0;0;0
17359;20930;20.4;19.2;12.6;20.4;20.4;0;1;0;2;0;0;0;0;0
17360;27960;27.7;11.5;10.4;11.8;20.5;1;2;4;3;0;0;5;2;1
17361;21080;29.5;7.2;9.8;9.9;24.1;0;0;1;0;0;0;0;0;0
17362;19790;21.3;14.1;14.1;17.4;21.7;0;0;0;0;0;0;0;0;0
17363;23090;23.9;11;9.7;9.6;22.3;0;0;0;0;0;0;0;0;0
17364;23120;17.4;16.1;15;18;22.8;0;0;0;1;0;0;0;0;0
17365;20530;27.7;13.5;10.9;12.9;18.2;0;0;0;0;0;0;0;0;0
17366;19490;22.9;16.8;13.1;20;16.7;0;0;1;1;0;0;0;0;0
17367;19620;20.5;17.9;12.8;12.8;25;0;0;0;0;0;0;0;0;0
17369;23510;21.4;7.9;10.8;17.6;23;2;4;5;2;1;0;3;2;2
17372;N/A - r�sultat non disponible;12.3;21;10;23.3;22.2;0;0;0;0;0;0;0;0;0
17373;23470;14.6;20.3;15.2;21.9;20.9;0;1;2;1;0;0;3;0;0
17374;18860;24.3;10.8;17.3;14.5;20.3;0;1;0;0;0;0;0;0;0
17375;21620;25.7;14.8;10.7;15.6;22.9;0;1;1;1;0;0;0;0;0
17376;23520;11.7;23.4;16.9;25.9;18.7;0;0;1;1;0;0;0;0;0
17377;18000;21.6;18.4;13.6;13.6;19.2;0;0;0;0;0;0;0;0;0
17378;19900;15.9;17.7;11.7;18;24.1;0;0;0;1;0;0;0;0;0
17379;19790;21.5;14;13.1;14.5;22.9;0;0;0;0;0;0;0;0;0
17380;26970;40.9;6.4;7.1;7.2;17.6;1;6;6;1;0;0;2;2;1
17381;20460;23.6;15.3;13.9;18.9;17;0;0;0;0;0;0;0;0;0
17382;21840;20.4;20.3;13.1;20.7;20.4;0;0;0;0;0;0;0;0;0
17383;19200;25.6;16.6;11.2;13.7;21.4;0;0;0;1;0;0;0;0;0
17384;18970;22;10.9;11.3;8.9;17.1;0;0;0;0;0;0;0;0;0
17385;22430;28.5;10.6;10.4;13.4;19.7;6;5;10;4;1;0;5;5;3
17386;18820;21.5;16.1;13.8;16.5;21.4;0;0;0;1;0;0;0;0;0
17387;22150;17.5;18.5;13.2;16.8;20.6;1;1;2;2;1;0;3;1;1
17388;22370;25.6;10.2;13;12.5;25;0;0;0;0;0;0;0;0;0
17389;21200;27;17.4;10;15.8;20.4;0;0;1;0;0;0;0;0;0
17390;20660;25.4;13.2;5.3;10.5;23.7;0;0;0;0;0;0;0;0;0
17391;25810;21;15.3;13.3;16.3;23.1;1;0;3;2;0;0;5;1;1
17393;20830;21.9;15.6;11.3;16.5;21.1;0;0;2;1;0;0;0;0;0
17394;20560;19.3;15.8;12;18.7;19.3;0;0;0;2;0;0;0;0;0
17395;22540;25.9;13.4;12.4;18.6;20.6;0;0;0;0;0;0;0;0;0
17396;22800;16.5;18.4;15.7;19;20.3;0;1;0;2;0;0;4;3;1
17397;20530;26.1;12.7;9.7;14.8;19.6;1;3;3;2;1;0;4;2;1
17398;23660;24.3;18.8;12.1;14.5;19.4;0;0;0;0;0;0;0;0;0
17400;21240;20.6;15.8;15.4;13.8;25.4;0;0;0;1;0;0;1;0;0
17401;21260;34.4;6.4;7.4;11.8;21.6;0;0;0;0;0;0;0;0;0
17402;21050;23.4;13;12.3;12.9;26;0;0;0;0;0;0;0;0;0
17403;21920;22.5;16.4;13.1;16.8;22.4;0;0;0;1;0;0;0;0;0
17404;21450;16.8;19.5;13.7;20.5;24.2;0;0;0;1;0;0;0;0;0
17405;19100;28.1;8.5;14.3;13.8;12.8;0;0;0;0;0;0;0;0;0
17406;20460;20.5;18.5;10.2;18.2;20.6;0;0;0;1;0;0;0;0;0
17407;24360;16.7;19.6;14;21.3;22;1;2;3;4;0;0;6;2;1
17408;21000;14.5;23.6;12.3;26.2;17.5;0;0;0;1;0;0;0;0;0
17409;23040;29.6;12;9.1;13.2;19.5;2;1;5;1;0;0;4;2;1
17410;20350;33.5;9;8.1;10.6;20.5;0;0;1;1;0;0;0;0;0
17411;22150;25.8;10.6;12.9;10.5;22.7;0;3;3;1;0;0;1;0;1
17412;20570;22.2;20.7;11.4;18.1;20.5;0;0;0;1;0;0;0;0;0
17413;24410;15.8;22.7;12;21.6;21;0;1;1;1;0;0;1;2;0
17414;24680;19.7;16.6;12.3;18.2;21.4;1;0;2;2;0;0;6;3;2
17415;21320;21.7;12.5;15.2;14.9;20.1;13;13;35;19;4;8;44;37;13
17416;N/A - r�sultat non disponible;39.6;3.5;8.6;0;30.9;0;0;0;0;0;0;0;0;0
17417;20230;22.1;18.4;9.8;20.2;19;0;0;0;1;0;0;0;0;0
17418;25170;23.5;16.3;12.3;16.5;23.4;0;0;1;0;0;0;0;0;0
17420;26030;22.9;16.1;12.3;17.2;21.8;1;1;1;1;0;0;3;1;1
17421;21640;28.6;11.6;9.9;12.7;17.6;6;1;11;4;1;0;10;4;3
17422;N/A - r�sultat non disponible;31.8;15.4;8.8;11.1;21.9;0;0;0;0;0;0;0;0;0
17423;N/A - r�sultat non disponible;21.7;10.8;12.4;15.5;21.7;0;0;0;0;0;0;0;0;0
17424;20130;19.8;20.7;11.5;20.5;18.2;0;0;0;0;0;0;0;0;0
17425;21280;23.2;15.8;11.1;17.3;21.2;1;0;2;2;0;0;2;1;0
17426;21700;16.9;17.1;13.9;20;23.3;0;0;1;0;0;0;0;0;0
17427;22510;23.7;14.7;11.4;14.2;22.3;0;1;1;0;0;0;0;0;0
17428;21310;24.9;15.4;11.7;15.6;20.1;0;1;1;1;0;0;0;0;0
17429;23520;13.8;10.1;44.1;11.7;12.9;1;1;1;1;0;0;2;2;1
17430;18560;22.6;17.1;13.3;15.2;19.6;0;0;1;1;0;0;0;0;0
17431;20890;22.7;17.5;13.1;19.3;18.9;0;0;0;1;0;0;0;0;0
17432;20930;26.4;16.6;9.8;15;24.5;0;0;0;0;0;0;0;0;0
17433;22500;25;9;10;12.9;25.9;0;0;0;1;0;0;0;0;0
17434;20860;22.8;14.4;14.3;13.8;18.9;7;1;8;5;2;2;10;4;3
17435;20390;20.7;19;8.4;20.7;24;0;0;0;0;0;0;0;0;0
17436;20600;18.5;18.5;13.1;16.8;22.3;0;1;1;1;0;0;2;0;1
17437;N/A - r�sultat non disponible;39;3.9;6.5;5.3;26;0;0;0;0;0;0;0;0;0
17438;21310;24.3;14.8;9.6;17.3;25.3;0;0;0;0;0;0;0;0;0
17439;20590;19.4;17.1;14.6;17.5;22.9;0;0;0;1;0;0;0;0;0
17440;21560;28.4;13.4;11.3;14.6;17.4;0;0;0;0;0;0;0;0;0
17441;21640;22.1;17.9;12.1;17.9;21.5;0;1;1;1;0;0;2;0;1
17442;19960;22.8;14.3;13.2;16.4;25.1;0;0;0;0;0;0;0;0;0
17443;23630;18.3;20.5;12.9;22;20.4;0;0;1;1;0;0;0;0;0
17444;22290;18.8;15.1;16.2;17.4;21.4;0;1;1;1;0;0;1;1;0
17445;21970;20.3;15;8.6;14.6;27;0;0;0;0;0;0;0;0;0
17446;21290;26.2;15.1;12.5;14.7;19.6;0;0;1;1;0;0;0;0;0
17447;21740;16;21.2;14.2;22;21.6;0;0;2;2;0;0;4;0;0
17448;20000;24.7;13.2;12.3;15.3;17.6;0;1;2;2;1;0;3;1;1
17449;20960;21.7;15;13.9;17.2;19.9;4;3;5;4;1;0;10;4;3
17450;21660;31.1;18.5;9.5;15.4;18.3;0;0;0;0;0;0;0;0;0
17451;20520;17.6;13.1;12.8;14.9;20.1;0;0;2;0;0;0;0;0;0
17452;22780;31.3;8.3;9;9.9;17.9;3;6;8;2;1;0;5;3;3
17453;22520;17.3;20;12.2;19.7;20.2;0;1;1;1;0;0;0;0;0
17454;19030;20.7;17.9;13.7;15.1;22.6;0;0;0;1;0;0;0;0;0
17455;21420;21.8;15.1;10.3;18.2;25.6;0;0;0;1;0;0;0;0;0
17457;20950;22.1;19.5;11.6;18.1;21.1;0;0;0;1;0;0;0;0;0
17458;18720;28.7;17.7;10.5;16.6;18.2;0;0;0;1;0;0;0;0;0
17459;21400;25.3;17.5;10.3;17.5;19;0;0;1;1;0;0;1;0;0
17460;21940;24.3;17.4;11.4;16.7;21.4;0;0;0;1;0;0;0;0;0
17461;26090;38.8;6.9;6.2;8;15.6;2;2;5;1;0;0;5;4;1
17462;22550;22.9;18.5;11.6;19.2;20.9;0;0;0;1;0;0;0;0;0
17463;24420;21.7;18.7;10.9;18.9;22.8;0;0;1;1;0;0;0;0;0
17464;19570;25.9;13.3;12.1;15.8;22.1;0;0;0;0;0;0;0;0;0
17465;21410;28.8;17.4;9.8;13.2;23.5;1;0;0;1;0;0;0;0;0
17466;23740;14.3;22.6;13.4;23.8;21;0;0;1;1;0;0;0;0;0
17467;20270;20.3;19.9;12.7;17.2;22.6;0;0;0;0;0;0;0;0;0
17468;20820;21.4;14.4;12.6;23.3;17.6;0;0;0;1;0;0;0;0;0
17469;20340;16;17.3;12.7;17.9;25.9;0;0;0;1;0;0;0;0;0
17470;21500;22.6;10.4;11.1;16.7;25.6;0;0;0;0;0;0;0;0;0
17471;19090;30.6;7.6;11.9;10.8;23.5;0;0;0;0;0;0;0;0;0
17472;23680;11.7;26;13.1;27.5;17.7;0;0;1;1;0;0;2;0;0
17473;18680;27.3;17.2;6.1;15.4;24;0;0;0;0;0;0;0;0;0
17474;18910;26.9;16.4;12.6;15.2;16.5;0;1;3;1;0;0;2;2;1
17476;21440;23.7;17.5;12.7;12;22.9;0;0;0;0;0;0;0;0;0
17477;18600;33;11.6;10.7;13.4;22.2;0;0;0;0;0;0;0;0;0
17478;N/A - r�sultat non disponible;26.9;15;8.9;13.4;25.5;0;0;0;0;0;0;0;0;0
17479;21220;25.2;16.4;9.5;14.3;23.2;0;0;0;0;0;0;0;0;0
17480;21960;13.7;20.2;16.7;22.4;23.2;0;0;0;1;0;0;0;0;0
17481;22340;17.8;15.5;14.3;14.9;29.8;0;0;0;0;0;0;0;0;0
17482;21340;18.7;20.9;10.8;21.5;19.4;0;0;1;1;0;0;0;0;0
17483;23300;22.2;16.2;12.9;20.8;22.5;1;0;0;1;0;0;0;0;0
17484;22360;34.6;10.7;7.4;10.5;19.7;0;2;2;1;0;0;2;0;1
17485;22070;26.6;9.8;8;14.6;17.5;1;0;2;1;0;0;1;2;1
17486;23400;36.6;5.7;7.5;9.6;15.6;0;1;1;1;0;0;0;0;0
18001;22290;30.6;16.1;8.9;19.5;18.8;0;0;0;1;0;0;0;0;0
18002;20020;21.9;17.7;11.6;15.7;23.6;0;0;0;1;0;0;0;0;0
18003;21090;21.8;14.5;12.2;16.7;19;1;0;2;2;0;0;1;2;1
18004;24330;19.7;19.6;12;19.8;21.4;0;0;1;1;0;0;0;0;0
18005;23810;15.5;23.5;12.6;21.3;21.6;0;0;0;1;0;0;0;0;0
18006;22660;26.1;20.9;8.9;19.8;17;0;0;0;1;0;0;0;0;0
18007;N/A - r�sultat non disponible;19.7;15.1;6;36.5;9.1;0;0;0;0;0;0;0;0;0
18008;23820;14.9;20.1;15.5;19.1;24.5;0;0;0;1;0;0;0;0;0
18009;20700;21.9;13;9.8;14.1;28.8;0;0;0;1;0;0;0;0;0
18010;21290;23.4;16.1;12.7;13.6;24.4;0;0;0;1;0;0;0;0;0
18011;21420;24.7;12.2;11.9;13;20.9;1;0;2;2;0;0;1;0;1
18012;21820;18.5;18.3;15;15.1;22.4;0;0;0;0;0;0;0;0;0
18013;21530;26.6;11.4;13.8;14.8;22.2;0;0;0;1;0;0;0;0;0
18014;21010;37.2;8.8;11.4;14.8;21;0;0;0;0;0;0;0;0;0
18015;21330;21.8;15.1;12.4;15.9;19;6;2;4;3;1;0;5;4;3
18016;23200;18.8;21.1;13.2;20.3;21;0;0;0;1;0;0;0;0;0
18017;18830;27.9;12.8;12.4;13;22.1;0;0;0;1;0;0;0;0;0
18018;19570;9.6;18.5;27.7;21.1;17.9;1;0;3;1;1;0;3;1;1
18019;21520;19.4;16.5;13.1;15.6;25.3;0;0;0;1;0;0;0;0;0
18020;22230;24.3;16.5;10.8;18.9;18.4;0;0;0;1;0;0;0;0;0
18021;19880;25.4;11.3;8.8;15.3;22;0;0;1;1;0;0;0;0;0
18022;22320;24;13.4;12.3;12.8;24;0;2;0;1;0;0;0;0;0
18023;21740;16.1;20.1;14.3;17.9;22.8;1;2;4;2;0;0;1;0;1
18024;N/A - r�sultat non disponible;32.3;13.6;13.6;14.6;17.6;0;0;0;0;0;0;0;0;0
18025;20650;23.9;13.9;11.4;16.2;20.3;0;1;1;1;0;0;1;0;0
18026;23220;17.2;21.2;15.3;20.2;18.3;0;1;1;1;0;0;0;0;0
18027;21580;16.3;18.2;17.9;16.9;22.7;0;1;0;1;0;1;0;0;0
18028;24890;20.5;18.7;12.2;18.7;22.9;0;0;1;1;0;0;0;0;0
18029;18460;26.1;12.8;11.8;14.1;24;0;0;0;1;0;0;0;0;0
18030;21640;23.2;15;12;17.4;20.8;0;1;1;1;0;0;0;0;0
18031;18130;19.7;18.5;12.6;16.3;20.8;0;1;1;1;0;0;0;0;1
18032;22530;25.1;13.5;10.1;17.2;18.8;0;1;1;1;0;0;0;0;0
18033;21320;17.6;15.4;20.2;16.5;18.5;16;39;46;44;8;12;51;45;24
18034;22620;23.4;12.2;12.9;12.3;23.9;0;0;0;0;0;0;0;0;0
18035;22620;12.8;26.1;12.8;23.3;19.3;0;0;0;1;0;0;0;0;0
18036;24040;31;17.5;7.9;18;17.4;0;0;0;1;0;0;0;0;0
18037;19760;26.6;13.1;10.1;13.9;19.8;0;1;1;1;0;0;2;0;1
18038;21300;21.9;17.2;14.5;14.4;20.8;0;1;1;1;0;0;1;0;0
18039;31520;24.5;16.8;10.3;18.5;19.4;0;0;0;0;0;0;0;0;0
18040;21900;19.2;18.4;15.3;17.5;21.9;0;0;0;0;0;0;1;0;0
18041;21900;15.1;22.4;14;20.8;18.3;0;0;0;1;0;0;0;0;0
18042;20470;23.9;14.2;16;14.7;18.7;0;0;0;1;0;0;0;0;0
18043;19320;35.5;12.3;6.8;11.7;15.6;0;0;0;0;0;0;0;0;0
18044;22140;15.9;20.3;15.5;20.7;20.8;0;0;0;1;0;0;1;0;0
18045;21160;26.3;12.4;10.5;15.5;27.7;0;0;0;1;0;0;0;0;0
18046;21310;20.8;14.9;11.1;21.4;20.8;0;0;0;0;0;0;0;0;0
18047;20490;21.1;14.8;12.8;17.1;19.3;0;1;1;1;0;0;1;0;0
18048;20810;20.5;17.4;13.9;17.3;22.5;0;0;0;1;0;0;0;0;0
18049;22240;23.4;15;11.6;13.7;20.4;0;1;0;0;0;0;0;0;0
18050;24710;20;17.6;12.4;18.3;22.8;1;0;1;2;0;0;6;2;1
18051;21370;21.4;6.6;16.1;11;24.3;0;2;0;0;0;0;0;0;0
18052;19310;23;15.8;12.5;13.5;21.5;0;1;1;1;0;0;1;0;1
18053;21670;19.2;17;11.6;18.7;21.5;0;0;0;1;0;0;0;0;0
18054;21770;31;17.5;5.7;14.4;21.6;0;0;0;0;0;0;0;0;0
18055;21230;23.1;13.9;11.1;15.2;25.7;0;1;1;1;0;0;1;0;1
18056;20700;24.6;12.9;11.6;9.1;28.2;0;0;0;0;0;0;0;0;0
18057;19700;26.6;10.6;10;10;17.2;2;2;2;2;1;0;1;0;1
18058;20620;21.5;15.6;11.3;17.5;19;1;1;1;2;0;0;2;1;1
18059;18590;23.5;12;9.9;11.2;19.1;1;0;1;1;1;0;1;0;1
18060;N/A - r�sultat non disponible;39.6;6.4;4.3;12.6;29.4;0;0;0;0;0;0;0;0;0
18061;N/A - r�sultat non disponible;26.7;7.2;18.1;14.5;25.6;0;0;0;0;0;0;0;0;0
18062;19750;25.5;17.1;11.1;16.5;20.6;0;0;0;1;0;0;0;0;0
18063;21310;23.1;11.5;11.6;23.1;21.8;0;0;0;0;0;0;0;0;0
18064;21210;23;18;11.6;20.7;18;0;0;0;1;0;0;0;0;0
18065;21650;22.9;9.7;10.8;12.2;24;0;1;1;1;0;0;1;0;1
18066;22870;21.6;16.9;11.9;17.6;24.3;0;0;1;1;0;0;0;0;0
18067;20450;24.5;16.4;11;16.6;18.9;0;1;1;1;0;0;0;0;0
18068;N/A - r�sultat non disponible;17.6;3;6.1;20.6;38.5;0;0;0;0;0;0;0;0;0
18069;23090;21.8;10.9;14.2;13.5;30.8;0;0;0;1;0;0;0;0;0
18070;22910;26;15.3;11.3;16.6;15.2;0;0;0;1;0;0;0;0;0
